"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken"
"H5","CHN","33","China","CHN","China",2021,"Gross Imp.",1,140273.554,0,1
"H5","CHN","33","China","USA","United States",2017,"Gross Imp.",1,895777.471,0,1
"H5","CHN","33","China","USA","United States",2018,"Gross Imp.",1,1329647.082,0,1
"H5","CHN","33","China","USA","United States",2019,"Gross Imp.",1,1722341.731,0,1
"H5","CHN","33","China","USA","United States",2020,"Gross Imp.",1,2289552.64,0,1
"H5","CHN","33","China","USA","United States",2021,"Gross Imp.",1,2509223.646,0,1
"H5","CHN","33","China","WLD"," World",2017,"Gross Imp.",1,7658011.298,0,1
"H5","CHN","33","China","WLD"," World",2018,"Gross Imp.",1,12383030.1,0,1
"H5","CHN","33","China","WLD"," World",2019,"Gross Imp.",1,16111757.686,0,1
"H5","CHN","33","China","WLD"," World",2020,"Gross Imp.",1,20476770.916,0,1
"H5","CHN","33","China","WLD"," World",2021,"Gross Imp.",1,24068738.733,0,1
"H5","CHN","34","China","CHN","China",2017,"Gross Imp.",1,13955.938,0,1
"H5","CHN","34","China","CHN","China",2018,"Gross Imp.",1,14598.041,0,1
"H5","CHN","34","China","CHN","China",2019,"Gross Imp.",1,18065.089,0,1
"H5","CHN","34","China","CHN","China",2020,"Gross Imp.",1,17469.891,0,1
"H5","CHN","34","China","CHN","China",2021,"Gross Imp.",1,17053.534,0,1
"H5","CHN","34","China","USA","United States",2017,"Gross Imp.",1,877983.937,0,1
"H5","CHN","34","China","USA","United States",2018,"Gross Imp.",1,889700.08,0,1
"H5","CHN","34","China","USA","United States",2019,"Gross Imp.",1,746206.557,0,1
"H5","CHN","34","China","USA","United States",2020,"Gross Imp.",1,768943.764,0,1
"H5","CHN","34","China","USA","United States",2021,"Gross Imp.",1,1011758.732,0,1
"H5","CHN","34","China","WLD"," World",2017,"Gross Imp.",1,4460519.373,0,1
"H5","CHN","34","China","WLD"," World",2018,"Gross Imp.",1,4914416.988,0,1
"H5","CHN","34","China","WLD"," World",2019,"Gross Imp.",1,4751285.131,0,1
"H5","CHN","34","China","WLD"," World",2020,"Gross Imp.",1,5040073.845,0,1
"H5","CHN","34","China","WLD"," World",2021,"Gross Imp.",1,7434089.915,0,1
"H5","CHN","35","China","CHN","China",2017,"Gross Imp.",1,186058.337,0,1
"H5","CHN","35","China","CHN","China",2018,"Gross Imp.",1,156866.714,0,1
"H5","CHN","35","China","CHN","China",2019,"Gross Imp.",1,131697.298,0,1
"H5","CHN","35","China","CHN","China",2020,"Gross Imp.",1,123819.855,0,1
"H5","CHN","35","China","CHN","China",2021,"Gross Imp.",1,125014.402,0,1
"H5","CHN","35","China","USA","United States",2017,"Gross Imp.",1,488579.804,0,1
"H5","CHN","35","China","USA","United States",2018,"Gross Imp.",1,513611.578,0,1
"H5","CHN","35","China","USA","United States",2019,"Gross Imp.",1,456044.133,0,1
"H5","CHN","35","China","USA","United States",2020,"Gross Imp.",1,483461.338,0,1
"H5","CHN","35","China","USA","United States",2021,"Gross Imp.",1,561101.708,0,1
"H5","CHN","35","China","WLD"," World",2017,"Gross Imp.",1,3355159.223,0,1
"H5","CHN","35","China","WLD"," World",2018,"Gross Imp.",1,3600473.784,0,1
"H5","CHN","35","China","WLD"," World",2019,"Gross Imp.",1,3681731.23,0,1
"H5","CHN","35","China","WLD"," World",2020,"Gross Imp.",1,3923498.471,0,1
"H5","CHN","35","China","WLD"," World",2021,"Gross Imp.",1,4757999.808,0,1
"H5","CHN","36","China","CHN","China",2017,"Gross Imp.",1,23.34,0,1
"H5","CHN","36","China","CHN","China",2018,"Gross Imp.",1,34.176,0,1
"H5","CHN","36","China","CHN","China",2019,"Gross Imp.",1,43.436,0,1
"H5","CHN","36","China","CHN","China",2020,"Gross Imp.",1,1.298,0,1
"H5","CHN","36","China","CHN","China",2021,"Gross Imp.",1,0.135,0,1
"H5","CHN","36","China","USA","United States",2017,"Gross Imp.",1,58245.886,0,1
"H5","CHN","36","China","USA","United States",2018,"Gross Imp.",1,38324.058,0,1
"H5","CHN","36","China","USA","United States",2019,"Gross Imp.",1,34230.786,0,1
"H5","CHN","36","China","USA","United States",2020,"Gross Imp.",1,26604.125,0,1
"H5","CHN","36","China","USA","United States",2021,"Gross Imp.",1,27598.581,0,1
"H5","CHN","36","China","WLD"," World",2017,"Gross Imp.",1,164243.85,0,1
"H5","CHN","36","China","WLD"," World",2018,"Gross Imp.",1,139937.622,0,1
"H5","CHN","36","China","WLD"," World",2019,"Gross Imp.",1,113296.666,0,1
"H5","CHN","36","China","WLD"," World",2020,"Gross Imp.",1,93469.973,0,1
"H5","CHN","36","China","WLD"," World",2021,"Gross Imp.",1,112950.472,0,1
"H5","CHN","37","China","CHN","China",2017,"Gross Imp.",1,28817.113,0,1
"H5","CHN","37","China","CHN","China",2018,"Gross Imp.",1,24405.736,0,1
"H5","CHN","37","China","CHN","China",2019,"Gross Imp.",1,16060.703,0,1
"H5","CHN","37","China","CHN","China",2020,"Gross Imp.",1,12371.355,0,1
"H5","CHN","37","China","CHN","China",2021,"Gross Imp.",1,11887.565,0,1
"H5","CHN","37","China","USA","United States",2017,"Gross Imp.",1,510759.85,0,1
"H5","CHN","37","China","USA","United States",2018,"Gross Imp.",1,583453.174,0,1
"H5","CHN","37","China","USA","United States",2019,"Gross Imp.",1,507646.215,0,1
"H5","CHN","37","China","USA","United States",2020,"Gross Imp.",1,512493.493,0,1
"H5","CHN","37","China","USA","United States",2021,"Gross Imp.",1,595165.318,0,1
"H5","CHN","37","China","WLD"," World",2017,"Gross Imp.",1,2372879.268,0,1
"H5","CHN","37","China","WLD"," World",2018,"Gross Imp.",1,2603469.875,0,1
"H5","CHN","37","China","WLD"," World",2019,"Gross Imp.",1,2710477.597,0,1
"H5","CHN","37","China","WLD"," World",2020,"Gross Imp.",1,2898334.141,0,1
"H5","CHN","37","China","WLD"," World",2021,"Gross Imp.",1,3628240.578,0,1
"H5","CHN","38","China","CHN","China",2017,"Gross Imp.",1,195803.794,0,1
"H5","CHN","38","China","CHN","China",2018,"Gross Imp.",1,211429.66,0,1
"H5","CHN","38","China","CHN","China",2019,"Gross Imp.",1,188782.8,0,1
"H5","CHN","38","China","CHN","China",2020,"Gross Imp.",1,142434.567,0,1
"H5","CHN","38","China","CHN","China",2021,"Gross Imp.",1,181048.846,0,1
"H5","CHN","38","China","USA","United States",2017,"Gross Imp.",1,3262953.392,0,1
"H5","CHN","38","China","USA","United States",2018,"Gross Imp.",1,3820691.915,0,1
"H5","CHN","38","China","USA","United States",2019,"Gross Imp.",1,3386434.129,0,1
"H5","CHN","38","China","USA","United States",2020,"Gross Imp.",1,3832074.576,0,1
"H5","CHN","38","China","USA","United States",2021,"Gross Imp.",1,4493163.743,0,1
"H5","CHN","38","China","WLD"," World",2017,"Gross Imp.",1,15937606.743,0,1
"H5","CHN","38","China","WLD"," World",2018,"Gross Imp.",1,18070929.463,0,1
"H5","CHN","38","China","WLD"," World",2019,"Gross Imp.",1,17499909.505,0,1
"H5","CHN","38","China","WLD"," World",2020,"Gross Imp.",1,18868182.61,0,1
"H5","CHN","38","China","WLD"," World",2021,"Gross Imp.",1,24200237.851,0,1
"H5","CHN","39","China","CHN","China",2017,"Gross Imp.",1,1837368.333,0,1
"H5","CHN","39","China","CHN","China",2018,"Gross Imp.",1,1875048.006,0,1
"H5","CHN","39","China","CHN","China",2019,"Gross Imp.",1,1586474.333,0,1
"H5","CHN","39","China","CHN","China",2020,"Gross Imp.",1,1391509.889,0,1
"H5","CHN","39","China","CHN","China",2021,"Gross Imp.",1,1521102.694,0,1
"H5","CHN","39","China","USA","United States",2017,"Gross Imp.",1,6973755.601,0,1
"H5","CHN","39","China","USA","United States",2018,"Gross Imp.",1,7086207.934,0,1
"H5","CHN","39","China","USA","United States",2019,"Gross Imp.",1,6246557.673,0,1
"H5","CHN","39","China","USA","United States",2020,"Gross Imp.",1,6508322.669,0,1
"H5","CHN","39","China","USA","United States",2021,"Gross Imp.",1,7399618.743,0,1
"H5","CHN","39","China","WLD"," World",2017,"Gross Imp.",1,68929152.803,0,1
"H5","CHN","39","China","WLD"," World",2018,"Gross Imp.",1,74885268.567,0,1
"H5","CHN","39","China","WLD"," World",2019,"Gross Imp.",1,71593756.35,0,1
"H5","CHN","39","China","WLD"," World",2020,"Gross Imp.",1,71084529.26,0,1
"H5","CHN","39","China","WLD"," World",2021,"Gross Imp.",1,82808569.699,0,1
"H5","CHN","40","China","CHN","China",2017,"Gross Imp.",1,175168.316,0,1
"H5","CHN","40","China","CHN","China",2018,"Gross Imp.",1,188000.163,0,1
"H5","CHN","40","China","CHN","China",2019,"Gross Imp.",1,168446.472,0,1
"H5","CHN","40","China","CHN","China",2020,"Gross Imp.",1,156780.444,0,1
"H5","CHN","40","China","CHN","China",2021,"Gross Imp.",1,145990.746,0,1
"H5","CHN","40","China","USA","United States",2017,"Gross Imp.",1,1173797.005,0,1
"H5","CHN","40","China","USA","United States",2018,"Gross Imp.",1,1157990.367,0,1
"H5","CHN","40","China","USA","United States",2019,"Gross Imp.",1,798537.103,0,1
